Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,100
Base Time Seconds,1593687122
Base Time Fractional,.529786780
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,4.38597635366e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000008622225,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:02,.529786780
2,4.9696827773e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000009020609,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:02,.613515180
3,5.243648047326e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000009014748,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:02,.697262780
4,6.065565685276e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000013496510,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:02,.781019100
5,6.637346814387e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000014111656,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:02,.864772980
6,5.660574970534e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000014105799,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:02,.948531220
7,5.839228833793e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000014117506,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.032304920
8,6.351463525789e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000014152665,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.116060920
9,6.970873073442e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000018552405,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.199818060
10,6.99469819665e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000019220276,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.283558300
11,7.256763637997e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000019243710,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.367299600
12,7.816615834599e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000023631731,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.451039500
13,7.542643288616e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000024317180,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.534785480
14,8.459865057375e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000024311321,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.618561820
15,9.031646186486e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000028769657,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.702328480
16,8.995899406727e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000029431660,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.786086500
17,9.948849765351e-06,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000033843121,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.869844920
18,1.006799720926e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000034540303,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:03,.953600440
19,1.052063089446e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000038969320,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:04,.037334660
20,1.153314224211e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000044072081,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:04,.121099140
21,1.143783811131e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000044710650,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:04,.204871440
22,1.286729457206e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000049145569,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:04,.288619240
23,1.385597352055e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000054242464,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:04,.372368460
24,1.473743395763e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000059228037,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:04,.456129600
25,1.574994530529e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000064283931,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:04,.539876600
26,1.632173734833e-05,Volt DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,0.0000069398438,Amp DC,.01,T,4W,F,F,07/02/2020,10:52:04,.623636700
